season,FTHG,FTAG,FTR,HomeStreak5,AwayStreak5,matchid,HomeStreak3,AwayStreak3,PointsHome,PointsAway,HomeResult5,AwayResult5,AwayScored,AwayConceded,HomeConceded,HomeScored,DifH,DifA,DifPoints,HV5,AV5,HV3,AV3
1415,1,0,H,5,1,1033,3,1,64,37,0,5,37,32,14,54,40,5,27,1,0,1,0
1415,2,0,H,2,2,1034,1,2,49,32,0,8,33,46,27,49,22,-13,17,0,0,0,0
1415,1,1,D,2,1,1035,1,1,46,25,1,4,22,37,35,46,11,-15,21,0,0,0,0
1415,0,2,A,1,1,1036,1,0,12,36,0,5,30,30,51,21,-30,0,-24,0,0,0,0
1415,1,0,H,3,2,1037,1,1,45,37,2,8,42,35,28,36,8,7,8,0,0,0,0
1415,2,2,D,4,1,1038,2,1,32,45,0,6,39,29,34,29,-5,10,-13,0,0,0,0
1415,1,2,A,1,1,1039,1,0,26,39,1,5,32,30,38,23,-15,2,-13,0,0,0,0
1415,1,3,A,1,2,1040,0,1,21,52,1,6,51,27,53,34,-19,24,-31,0,0,0,0
1415,2,0,H,1,3,1041,1,1,46,48,3,11,37,28,31,41,10,9,-2,0,0,0,0
1415,1,1,D,1,4,1042,1,2,37,33,2,12,31,36,33,37,4,-5,4,0,0,0,0
1415,1,1,D,2,1,1043,1,1,37,12,2,3,21,53,36,42,6,-32,25,0,0,0,0
1415,2,0,H,5,0,1044,3,0,67,33,0,3,30,30,14,55,41,0,34,1,0,1,0
1415,1,2,A,0,2,1045,0,2,35,38,3,8,41,35,41,38,-3,6,-3,0,0,0,0
1415,1,0,H,5,2,1046,3,1,53,47,0,7,47,36,21,39,18,11,6,1,0,1,0
1415,1,0,H,0,1,1047,0,1,32,32,3,4,21,30,43,34,-9,-9,0,0,0,0,0
1415,3,3,D,2,1,1048,2,1,32,21,2,5,25,49,48,33,-15,-24,11,0,0,0,0
1415,1,0,H,1,4,1049,1,2,13,34,3,12,32,37,54,22,-32,-5,-21,0,0,0,0
1415,2,0,H,1,1,1050,1,0,38,21,2,4,35,56,34,38,4,-21,17,0,0,0,0
1415,1,0,H,1,5,1051,1,3,16,70,0,15,57,14,54,23,-31,43,-54,0,1,0,1
1415,0,3,A,2,2,1052,2,1,33,38,2,8,43,37,51,36,-15,6,-5,0,0,0,0
1415,2,1,H,1,0,1053,1,0,26,35,1,3,35,43,40,24,-16,-8,-9,0,0,0,0
1415,0,1,A,1,1,1054,1,1,22,32,2,4,21,31,52,28,-24,-10,-10,0,0,0,0
1415,4,0,H,2,0,1055,1,0,55,33,0,3,30,32,28,54,26,-2,22,0,0,0,0
1415,1,1,D,2,3,1056,2,1,41,48,2,11,37,30,36,43,7,7,-7,0,0,0,0
1415,3,0,H,2,1,1057,1,1,47,49,1,6,43,31,37,47,10,12,-2,0,0,0,0
1415,1,1,D,1,5,1058,0,3,42,56,2,15,40,21,31,34,3,19,-14,0,1,0,1
1415,1,3,A,4,0,1059,2,0,34,35,0,3,39,43,38,32,-6,-4,-1,0,0,0,0
1415,2,0,H,1,1,1060,1,1,41,19,2,3,24,54,34,40,6,-30,22,0,0,0,0
1415,2,0,H,5,2,1061,3,1,70,58,0,6,58,28,15,57,42,30,12,1,0,1,0
1415,0,0,D,3,1,1062,1,1,49,22,2,5,28,53,31,38,7,-25,27,0,0,0,0
1415,0,3,A,1,2,1063,0,1,21,50,1,7,50,37,58,35,-23,13,-29,0,0,0,0
1415,1,1,D,1,4,1064,1,2,35,34,1,12,33,41,31,22,-9,-8,1,0,0,0,0
1415,2,2,D,0,1,1065,0,1,33,19,3,3,24,56,36,30,-6,-32,14,0,0,0,0
1415,0,0,D,2,2,1066,1,2,41,42,2,8,44,37,37,46,9,7,-1,0,0,0,0
1415,2,1,H,0,1,1067,0,1,38,44,3,5,42,34,44,42,-2,8,-6,0,0,0,0
1415,1,1,D,5,1,1068,3,1,57,29,0,4,26,41,22,41,19,-15,28,1,0,1,0
1415,1,1,D,0,1,1069,0,0,35,43,3,5,35,32,45,36,-9,3,-8,0,0,0,0
1415,0,1,A,1,2,1070,1,2,49,33,3,8,36,54,34,43,9,-18,16,0,0,0,0
1415,2,1,H,2,5,1071,1,3,42,58,2,15,42,23,37,46,9,19,-16,0,1,0,1
1415,2,1,H,4,2,1072,2,2,35,43,0,8,44,37,42,34,-8,7,-8,0,0,0,0
1415,2,2,D,1,0,1073,1,0,30,34,1,3,32,38,42,27,-15,-6,-4,0,0,0,0
1415,1,3,A,1,1,1074,1,0,49,21,3,4,35,61,35,43,8,-26,28,0,0,0,0
1415,3,1,H,1,1,1075,1,1,44,23,2,5,28,53,36,43,7,-25,21,0,0,0,0
1415,1,1,D,2,1,1076,1,1,58,36,0,4,23,32,30,58,28,-9,22,0,0,0,0
1415,4,2,H,2,3,1077,1,1,53,50,1,11,38,31,37,53,16,7,3,0,0,0,0
1415,1,0,H,1,0,1078,1,0,20,41,0,3,44,45,58,26,-32,-1,-21,0,0,0,0
1415,2,1,H,1,5,1079,0,3,44,73,2,15,59,15,33,36,3,44,-29,0,1,0,1
1415,3,2,H,2,0,1080,2,0,36,36,2,3,37,46,54,37,-17,-9,0,0,0,0,0
1415,1,2,A,4,2,1081,2,1,38,45,0,8,48,38,43,36,-7,10,-7,0,0,0,0
1415,2,2,D,1,1,1082,1,1,23,31,2,4,29,44,56,29,-27,-15,-8,0,0,0,0
1415,1,0,H,1,1,1083,1,0,37,24,1,4,38,62,33,24,-9,-24,13,0,0,0,0
1415,3,2,H,5,1,1084,3,1,73,49,0,6,44,38,17,60,43,6,24,1,0,1,0
1415,4,0,H,2,1,1085,1,1,59,23,0,3,27,58,31,59,28,-31,36,0,0,0,0
1415,1,3,A,2,1,1086,2,1,43,47,2,5,46,37,39,45,6,9,-4,0,0,0,0
1415,2,2,D,0,1,1087,0,0,41,47,3,5,38,34,46,44,-2,4,-6,0,0,0,0
1415,1,1,D,3,2,1088,1,2,50,39,2,8,40,56,35,40,5,-16,11,0,0,0,0
1415,0,3,A,0,5,1089,0,3,36,58,3,15,43,25,49,39,-10,18,-22,0,1,0,1
1415,4,2,H,0,2,1090,0,1,35,56,3,7,57,39,40,34,-6,18,-21,0,0,0,0
1415,0,1,A,3,5,1091,1,3,51,76,2,15,63,19,36,41,5,44,-25,0,1,0,1
1415,0,0,D,0,0,1092,0,0,36,42,3,3,46,48,52,39,-13,-2,-6,0,0,0,0
1415,1,1,D,1,2,1093,1,1,32,62,1,6,63,31,46,31,-15,32,-30,0,0,0,0
1415,3,1,H,1,1,1094,1,1,49,24,3,5,31,58,41,46,5,-27,25,0,0,0,0
1415,0,0,D,2,1,1095,1,1,48,40,2,4,25,33,39,50,11,-8,8,0,0,0,0
1415,3,0,H,2,2,1096,1,2,56,43,1,8,46,42,43,59,16,4,13,0,0,0,0
1415,2,0,H,5,1,1097,3,1,61,50,0,5,49,38,25,46,21,11,11,1,0,1,0
1415,0,1,A,2,4,1098,2,2,40,38,2,12,37,45,57,41,-16,-8,2,0,0,0,0
1415,4,0,H,1,1,1099,0,1,24,23,1,3,27,62,63,38,-25,-35,1,0,0,0,0
1415,0,1,A,1,0,1100,0,0,48,38,2,3,38,42,36,40,4,-4,10,0,0,0,0
1415,1,1,D,5,1,1101,3,0,79,27,0,4,42,63,19,64,45,-21,52,1,0,1,0
1415,2,1,H,2,5,1102,2,3,43,64,2,15,48,25,45,46,1,23,-21,0,1,0,1
1415,2,3,A,1,0,1103,1,0,24,37,2,3,39,52,61,32,-29,-13,-13,0,0,0,0
1415,2,2,D,1,2,1104,1,2,41,40,1,8,41,58,33,25,-8,-17,1,0,0,0,0
1415,2,3,A,0,1,1105,0,1,41,52,3,6,49,42,42,39,-3,7,-11,0,0,0,0
1415,1,2,A,2,2,1106,1,1,63,49,0,8,50,39,32,64,32,11,14,0,0,0,0
1415,2,3,A,0,1,1107,0,1,43,33,3,4,32,47,48,46,-2,-15,10,0,0,0,0
1415,2,2,D,1,2,1108,1,1,23,59,0,7,62,43,66,27,-39,19,-36,0,0,0,0
1415,1,4,A,4,3,1109,2,1,41,51,0,11,41,37,45,38,-7,4,-10,0,0,0,0
1415,5,1,H,1,1,1110,1,0,50,48,2,5,40,37,40,49,9,3,2,0,0,0,0
1415,1,2,A,2,5,1111,1,3,52,80,2,15,65,20,40,52,12,45,-28,0,1,0,1
1415,0,1,A,3,2,1112,1,1,54,63,2,6,65,34,38,45,7,31,-9,0,0,0,0
1415,1,4,A,1,1,1113,1,1,36,53,1,5,54,41,49,35,-14,13,-17,0,0,0,0
1415,0,1,A,1,0,1114,0,0,28,43,1,3,48,51,64,43,-21,-3,-15,0,0,0,0
1415,2,1,H,5,4,1115,3,2,64,41,0,12,39,49,27,49,22,-10,23,1,0,1,0
1415,3,2,H,0,2,1116,0,2,40,46,3,8,48,46,54,42,-12,2,-6,0,0,0,0
1415,2,0,H,1,1,1117,0,1,48,42,2,4,27,35,42,41,-1,-8,6,0,0,0,0
1415,2,1,H,2,0,1118,2,0,41,41,2,3,41,45,60,43,-17,-4,0,0,0,0,0
1415,3,0,H,1,1,1119,1,1,55,24,3,3,29,68,44,52,8,-39,31,0,0,0,0
1415,3,2,H,2,1,1120,1,1,60,24,1,5,34,64,45,64,19,-30,36,0,0,0,0
1415,3,2,H,1,2,1121,1,1,56,52,2,8,53,42,42,58,16,11,4,0,0,0,0
1415,3,1,H,5,2,1122,3,1,83,63,0,7,67,47,21,67,46,20,20,1,0,1,0
1415,0,1,A,1,1,1123,1,0,24,28,2,4,43,65,67,36,-31,-22,-4,0,0,0,0
1415,1,1,D,1,1,1124,1,1,42,36,1,4,36,53,37,27,-10,-17,6,0,0,0,0
1415,1,1,D,0,3,1125,0,1,41,54,3,11,45,39,47,42,-5,6,-13,0,0,0,0
1415,3,0,H,2,1,1126,2,0,46,51,2,5,43,42,49,50,1,1,-5,0,0,0,0
1415,2,3,A,0,1,1127,0,1,46,58,3,6,55,44,51,49,-2,11,-12,0,0,0,0
1415,2,2,D,1,2,1128,1,2,24,44,0,8,45,61,71,29,-42,-16,-20,0,0,0,0
1415,0,1,A,4,0,1129,2,0,41,43,0,3,45,56,51,40,-11,-11,-2,0,0,0,0
1415,1,2,A,2,5,1130,1,3,66,67,0,15,51,28,34,66,32,23,-1,0,1,0,1
1415,1,3,A,1,2,1131,1,2,37,49,1,8,53,49,54,37,-17,4,-12,0,0,0,0
1415,2,2,D,2,5,1132,2,3,45,86,2,15,70,22,63,47,-16,48,-41,0,1,0,1
1415,4,3,H,1,4,1133,0,2,31,41,1,12,40,52,65,44,-21,-12,-10,0,0,0,0
1415,3,0,H,1,1,1134,1,1,61,43,3,4,28,38,46,58,12,-10,18,0,0,0,0
1415,4,3,H,2,0,1135,1,0,52,42,2,3,43,48,45,55,10,-5,10,0,0,0,0
1415,2,4,A,2,2,1136,1,1,63,66,1,6,67,36,50,68,18,31,-3,0,0,0,0
1415,1,2,A,5,0,1137,3,0,70,46,0,3,51,54,29,53,24,-3,24,1,0,1,0
1415,2,2,D,3,1,1138,1,1,55,25,2,3,31,73,40,46,6,-42,30,0,0,0,0
1415,3,1,H,0,1,1139,0,1,46,59,3,5,61,44,56,46,-10,17,-13,0,0,0,0
1415,5,0,H,1,1,1140,0,1,51,24,2,5,36,68,45,43,-2,-32,27,0,0,0,0
1516,2,1,H,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,1,1,D,0,0,1142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,1,3,A,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,2,0,H,0,0,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,1,2,A,0,0,1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,1,0,H,0,0,1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,0,1,A,0,0,1147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,1,0,H,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,5,2,H,0,0,1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,2,1,H,0,0,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,0,1,A,0,1,1151,0,1,0,3,0,3,2,1,2,1,-1,1,-3,0,0,0,0
1516,2,1,H,0,0,1152,0,0,0,0,0,0,1,3,2,0,-2,-2,0,0,0,0,0
1516,2,0,H,0,0,1153,0,0,0,0,0,0,1,2,1,0,-1,-1,0,0,0,0,0
1516,1,2,A,0,1,1154,0,1,0,3,0,3,1,0,5,2,-3,1,-3,0,0,0,0
1516,4,0,H,1,1,1155,1,1,3,3,0,3,2,1,1,3,2,1,0,0,0,0,0
1516,2,0,H,0,0,1156,0,0,0,1,0,1,1,1,1,0,-1,0,-1,0,0,0,0
1516,2,2,D,0,1,1157,0,1,0,3,0,3,5,2,2,1,-1,3,-3,0,0,0,0
1516,2,1,H,0,0,1158,0,0,1,0,1,0,0,1,1,1,0,-1,1,0,0,0,0
1516,3,1,H,1,1,1159,1,1,3,3,0,3,2,0,1,2,1,2,0,0,0,0,0
1516,0,1,A,1,1,1160,1,1,3,3,0,3,1,0,0,1,1,1,0,0,0,0,0
1516,1,0,H,1,1,1161,1,1,3,3,0,3,2,1,3,3,0,1,0,0,0,0,0
1516,0,2,A,0,1,1162,0,1,0,4,0,4,3,2,4,1,-3,1,-4,0,0,0,0
1516,1,1,D,0,2,1163,0,2,0,6,0,6,7,1,3,1,-2,6,-6,0,0,0,0
1516,2,2,D,0,0,1164,0,0,0,1,0,1,3,4,5,2,-3,-1,-1,0,0,0,0
1516,1,0,H,2,1,1165,2,1,6,3,0,3,2,3,1,3,2,-1,3,0,0,0,0
1516,2,0,H,1,1,1166,1,1,3,3,0,3,1,1,5,2,-3,0,0,0,0,0,0
1516,2,2,D,2,0,1167,2,0,6,0,0,0,3,7,0,2,2,-4,6,0,0,0,0
1516,2,2,D,2,1,1168,2,1,6,3,0,3,2,1,1,3,2,1,3,0,0,0,0
1516,2,2,D,0,2,1169,0,2,1,6,1,6,5,2,3,1,-2,3,-5,0,0,0,0
1516,2,0,H,1,0,1170,1,0,4,0,1,0,1,3,4,7,3,-2,4,0,0,0,0
1516,3,2,H,1,2,1171,1,2,3,7,0,7,4,2,4,2,-2,2,-4,0,0,0,0
1516,1,2,A,1,0,1172,1,0,3,1,0,1,4,7,3,1,-2,-3,2,0,0,0,0
1516,1,1,D,1,0,1173,1,0,4,2,1,2,3,5,3,4,1,-2,2,0,0,0,0
1516,1,0,H,0,0,1174,0,0,0,0,0,0,1,6,5,1,-4,-5,0,0,0,0,0
1516,0,1,A,0,2,1175,0,2,1,6,1,6,4,3,9,5,-4,1,-5,0,0,0,0
1516,0,1,A,2,3,1176,2,3,7,9,1,9,4,1,2,8,6,3,-2,0,0,0,1
1516,0,2,A,1,0,1177,1,0,3,1,0,1,2,4,2,2,0,-2,2,0,0,0,0
1516,5,0,H,0,2,1178,0,2,2,6,2,6,4,5,6,5,-1,-1,-4,0,0,0,0
1516,2,2,D,2,2,1179,2,2,7,7,1,7,5,3,2,5,3,2,0,0,0,0,0
1516,2,0,H,2,2,1180,2,2,7,7,1,7,9,4,4,7,3,5,0,0,0,0,0
1516,2,3,A,1,2,1181,1,1,3,6,0,6,5,6,5,2,-3,-1,-3,0,0,0,0
1516,0,0,D,0,1,1182,0,0,1,5,1,5,10,6,10,5,-5,4,-4,0,0,0,0
1516,1,0,H,2,3,1183,2,2,7,10,1,10,9,4,3,8,5,5,-3,0,0,0,0
1516,2,0,H,3,1,1184,2,0,9,3,0,3,2,5,3,5,2,-3,6,0,0,0,0
1516,1,0,H,4,0,1185,3,0,12,3,0,3,4,6,1,5,4,-2,9,0,0,1,0
1516,1,1,D,1,0,1186,0,0,4,0,1,0,1,7,4,4,0,-6,4,0,0,0,0
1516,2,0,H,2,1,1187,2,1,6,3,0,3,2,4,10,4,-6,-2,3,0,0,0,0
1516,0,1,A,2,2,1188,2,2,7,8,1,8,7,5,5,6,1,2,-1,0,0,0,0
1516,2,1,H,2,2,1189,2,2,7,8,1,8,7,4,6,9,3,3,-1,0,0,0,0
1516,0,1,A,1,1,1190,0,1,4,5,1,5,5,4,8,6,-2,1,-1,0,0,0,0
1516,2,1,H,1,1,1191,0,0,6,5,3,5,5,5,6,10,4,0,1,0,0,0,0
1516,5,1,H,2,0,1192,2,0,8,2,2,2,5,10,6,8,2,-5,6,0,0,0,0
1516,1,2,A,1,1,1193,0,1,3,3,0,3,4,8,7,2,-5,-4,0,0,0,0,0
1516,1,0,H,1,3,1194,1,1,3,9,0,9,8,8,6,2,-4,0,-6,0,0,0,0
1516,1,4,A,5,4,1195,3,2,15,12,0,12,7,3,1,6,5,4,3,1,0,1,0
1516,1,1,D,3,3,1196,2,2,11,10,2,10,9,3,5,8,3,6,1,0,0,0,0
1516,2,1,H,3,2,1197,2,2,10,7,1,7,6,6,5,9,4,0,3,0,0,0,0
1516,1,2,A,0,3,1198,0,2,3,9,3,9,6,10,7,4,-3,-4,-6,0,0,0,0
1516,2,1,H,2,3,1199,1,2,8,10,2,10,11,7,4,6,2,4,-2,0,0,0,0
1516,2,0,H,0,1,1200,0,0,1,4,1,4,6,9,8,2,-6,-3,-3,0,0,0,0
1516,2,1,H,0,3,1201,0,2,2,13,2,10,11,6,15,6,-9,5,-11,0,0,0,0
1516,1,1,D,3,0,1202,2,0,11,3,1,3,5,9,4,10,6,-4,8,0,0,0,0
1516,1,0,H,1,3,1203,0,2,4,12,1,11,9,6,11,6,-5,3,-8,0,0,0,0
1516,3,0,H,4,2,1204,2,1,15,11,0,8,8,5,4,11,7,3,4,0,0,0,0
1516,3,1,H,1,1,1205,0,0,5,3,2,3,3,9,7,6,-1,-6,2,0,0,0,0
1516,2,0,H,3,0,1206,2,0,12,4,0,1,4,8,11,8,-3,-4,8,0,0,0,0
1516,0,4,A,3,1,1207,1,0,9,9,0,6,12,7,9,8,-1,5,0,0,0,0,0
1516,2,4,A,2,2,1208,2,2,7,11,1,8,13,7,8,7,-1,6,-4,0,0,0,0
1516,1,1,D,3,5,1209,2,3,10,15,1,15,7,5,9,12,3,2,-5,0,1,0,1
1516,1,1,D,1,1,1210,1,1,6,6,0,3,3,6,9,6,-3,-3,0,0,0,0,0
1516,3,1,H,2,1,1211,2,0,14,7,2,4,7,11,9,17,8,-4,7,0,0,0,0
1516,1,1,D,3,3,1212,2,1,13,9,1,9,8,13,8,12,4,-5,4,0,0,0,0
1516,3,0,H,2,0,1213,1,0,11,5,2,2,8,16,8,8,0,-8,6,0,0,0,0
1516,0,1,A,1,2,1214,0,2,3,7,0,7,9,12,12,4,-8,-3,-4,0,0,0,0
1516,2,0,H,0,3,1215,0,2,4,11,1,10,13,10,10,4,-6,3,-7,0,0,0,0
1516,3,2,H,1,3,1216,1,2,7,12,0,10,11,5,7,4,-3,6,-5,0,0,0,0
1516,0,0,D,5,1,1217,3,0,16,8,0,5,9,8,6,8,2,1,8,1,0,1,0
1516,2,1,H,1,4,1218,0,2,12,18,3,12,14,4,7,16,9,10,-6,0,0,0,0
1516,2,1,H,3,3,1219,2,2,12,15,2,9,10,11,7,9,2,-1,-3,0,0,0,0
1516,1,1,D,0,1,1220,0,1,4,7,3,3,7,10,10,6,-4,-3,-3,0,0,0,0
1516,1,2,A,0,1,1221,0,0,5,3,2,3,4,13,19,8,-11,-9,2,0,0,0,0
1516,2,0,H,1,1,1222,0,1,7,10,1,3,7,9,14,8,-6,-2,-3,0,0,0,0
1516,1,1,D,2,5,1223,2,3,10,17,1,15,8,6,12,10,-2,2,-7,0,1,0,1
1516,0,1,A,3,1,1224,2,0,12,15,1,6,18,8,8,13,5,10,-3,0,0,0,0
1516,1,2,A,4,2,1225,2,2,18,17,0,8,20,10,6,15,9,10,1,0,0,0,0
1516,2,0,H,1,2,1226,0,1,9,14,2,8,11,8,8,9,1,3,-5,0,0,0,0
1516,3,0,H,3,3,1227,2,2,15,14,0,10,13,9,13,11,-2,4,1,0,0,0,0
1516,2,1,H,3,3,1228,1,2,10,15,0,11,11,8,14,9,-5,3,-5,0,0,0,0
1516,4,1,H,3,0,1229,2,0,11,5,1,3,7,11,12,13,1,-4,6,0,0,0,0
1516,1,0,H,1,0,1230,1,0,8,7,0,1,6,10,11,8,-3,-4,1,0,0,0,0
1516,0,1,A,1,5,1231,0,3,6,18,0,15,9,7,14,6,-8,2,-12,0,1,0,1
1516,2,1,H,2,3,1232,1,2,14,18,2,9,14,13,10,11,1,1,-4,0,0,0,0
1516,2,1,H,0,0,1233,0,0,7,5,1,2,9,21,11,6,-5,-12,2,0,0,0,0
1516,1,0,H,3,3,1234,1,2,13,12,0,10,13,9,15,11,-4,4,1,0,0,0,0
1516,2,0,H,1,2,1235,0,2,18,11,3,7,11,13,8,19,11,-2,7,0,0,0,0
1516,3,1,H,2,1,1236,2,1,20,11,2,3,9,11,11,22,11,-2,9,0,0,0,0
1516,1,0,H,3,1,1237,2,0,15,12,2,5,11,8,10,12,2,3,3,0,0,0,0
1516,3,3,D,3,1,1238,2,1,14,10,1,3,7,11,12,13,1,-4,4,0,0,0,0
1516,0,2,A,0,4,1239,0,2,5,18,3,12,16,8,15,8,-7,8,-13,0,0,0,0
1516,1,1,D,3,1,1240,2,0,14,10,1,4,10,14,13,17,4,-4,4,0,0,0,0
1516,1,0,H,5,2,1241,3,2,21,23,0,8,25,12,7,10,3,13,-2,1,0,1,0
1516,2,1,H,1,3,1242,0,2,12,15,2,10,16,15,9,11,2,1,-3,0,0,0,0
1516,3,0,H,1,2,1243,0,1,6,17,0,8,13,11,15,6,-9,2,-11,0,0,0,0
1516,0,0,D,0,0,1244,0,0,5,5,2,3,8,17,23,10,-13,-9,0,0,0,0,0
1516,4,1,H,4,0,1245,2,0,21,10,0,1,8,12,8,18,10,-4,11,0,0,0,0
1516,0,0,D,1,1,1246,1,0,11,21,0,6,21,8,14,10,-4,13,-10,0,0,0,0
1516,1,3,A,3,3,1247,2,1,18,16,0,9,12,15,15,15,0,-3,2,0,0,0,0
1516,0,0,D,1,3,1248,1,2,11,18,0,11,13,10,14,10,-4,3,-7,0,0,0,0
1516,1,1,D,3,3,1249,2,2,12,15,1,10,18,14,10,13,3,4,-3,0,0,0,0
1516,0,1,A,2,1,1250,2,0,11,11,1,4,11,15,15,11,-4,-4,0,0,0,0,0
1516,0,0,D,3,2,1251,1,1,19,17,0,8,13,14,16,15,-1,-1,2,0,0,0,0
1516,0,2,A,0,1,1252,0,0,6,9,3,3,9,15,17,8,-9,-6,-3,0,0,0,0
1516,1,3,A,1,1,1253,0,0,14,15,1,5,13,10,15,12,-3,3,-1,0,0,0,0
1516,2,2,D,0,1,1254,0,1,10,12,1,3,10,14,16,9,-7,-4,-2,0,0,0,0
1516,1,0,H,1,1,1255,0,1,22,12,3,3,10,14,8,21,13,-4,10,0,0,0,0
1516,1,0,H,2,3,1256,2,2,11,13,1,10,14,11,16,11,-5,3,-2,0,0,0,0
1516,2,0,H,2,3,1257,2,2,23,18,2,9,16,18,13,25,12,-2,5,0,0,0,0
1516,0,2,A,3,4,1258,2,2,16,24,1,12,22,9,15,19,4,13,-8,0,0,0,0
1516,1,0,H,3,0,1259,2,0,19,6,2,2,10,23,10,13,3,-13,13,0,0,0,0
1516,0,1,A,3,5,1260,2,3,15,24,1,15,11,7,17,17,0,4,-9,0,1,0,1
1516,2,2,D,1,2,1261,0,2,12,26,0,8,27,13,15,11,-4,14,-14,0,0,0,0
1516,1,0,H,1,3,1262,0,1,18,20,2,9,15,16,11,16,5,-1,-2,0,0,0,0
1516,0,1,A,2,3,1263,1,2,18,15,2,10,17,18,14,13,-1,-1,3,0,0,0,0
1516,1,2,A,0,3,1264,0,2,6,13,2,10,14,12,24,10,-14,2,-7,0,0,0,0
1516,2,2,D,4,1,1265,2,0,27,14,0,4,13,18,9,24,15,-5,13,0,0,0,0
1516,2,1,H,1,3,1266,1,2,13,22,0,11,14,10,16,12,-4,4,-9,0,0,0,0
1516,4,0,H,5,0,1267,3,0,27,11,0,1,11,18,7,12,5,-7,16,1,0,1,0
1516,1,1,D,3,2,1268,2,2,18,14,0,7,12,16,20,16,-4,-4,4,0,0,0,0
1516,1,0,H,1,3,1269,1,2,12,16,0,10,19,17,15,10,-5,2,-4,0,0,0,0
1516,0,2,A,0,1,1270,0,0,6,25,3,6,22,8,19,8,-11,14,-19,0,0,0,0
1516,4,1,H,3,3,1271,1,2,20,16,0,10,19,18,17,15,-2,1,4,0,0,0,0
1516,2,0,H,3,1,1272,2,0,18,13,1,3,13,17,18,18,0,-4,5,0,0,0,0
1516,2,3,A,3,1,1273,2,1,16,15,1,3,11,15,13,16,3,-4,1,0,0,0,0
1516,1,0,H,1,3,1274,0,2,15,19,1,9,17,21,20,15,-5,-4,-4,0,0,0,0
1516,3,2,H,0,0,1275,0,0,11,6,1,3,8,21,22,11,-11,-13,5,0,0,0,0
1516,1,2,A,1,0,1276,1,0,16,6,0,2,11,26,17,14,-3,-15,10,0,0,0,0
1516,0,3,A,2,1,1277,2,0,15,21,1,5,17,11,17,13,-4,6,-6,0,0,0,0
1516,0,2,A,2,2,1278,2,1,27,18,2,8,13,15,15,29,14,-2,9,0,0,0,0
1516,2,1,H,1,5,1279,0,3,28,30,3,15,16,7,8,24,16,9,-2,0,1,0,1
1516,1,1,D,3,4,1280,2,2,22,28,2,12,26,11,12,15,3,15,-6,0,0,0,0
1516,0,2,A,3,1,1281,2,0,19,24,0,5,20,11,22,17,-5,9,-5,0,0,0,0
1516,1,0,H,5,1,1282,3,1,30,16,0,3,15,19,9,17,8,-4,14,1,0,1,0
1516,1,1,D,3,2,1283,2,2,21,27,1,8,29,17,18,20,2,12,-6,0,0,0,0
1516,3,0,H,2,2,1284,1,2,21,15,2,7,13,20,15,15,0,-7,6,0,0,0,0
1516,3,2,H,1,1,1285,0,0,13,31,0,6,26,9,19,13,-6,17,-18,0,0,0,0
1516,0,0,D,0,3,1286,0,1,9,23,2,9,19,18,27,13,-14,1,-14,0,0,0,0
1516,3,0,H,4,1,1287,2,1,29,18,0,3,14,17,12,27,15,-3,11,0,0,0,0
1516,0,2,A,0,3,1288,0,2,14,16,1,10,18,16,24,14,-10,2,-2,0,0,0,0
1516,1,3,A,3,3,1289,2,2,16,23,1,11,16,13,22,20,-2,3,-7,0,0,0,0
1516,0,1,A,0,1,1290,0,0,6,18,3,4,16,20,24,10,-14,-4,-12,0,0,0,0
1516,0,1,A,1,1,1291,1,0,16,16,0,3,16,21,20,15,-5,-5,0,0,0,0,0
1516,4,1,H,2,0,1292,2,0,15,14,1,1,14,26,23,13,-10,-12,1,0,0,0,0
1516,0,4,A,1,5,1293,1,3,18,33,0,15,18,9,20,14,-6,9,-15,0,1,0,1
1516,1,0,H,3,2,1294,2,1,19,24,1,8,18,15,16,20,4,3,-5,0,0,0,0
1516,3,0,H,1,0,1295,0,0,21,10,1,2,13,27,20,17,-3,-14,11,0,0,0,0
1516,3,1,H,1,4,1296,0,2,27,32,2,12,30,12,11,22,11,18,-5,0,0,0,0
1516,1,1,D,3,0,1297,1,0,24,6,0,3,10,25,18,19,1,-15,18,0,0,0,0
1516,0,0,D,1,2,1298,0,2,31,28,3,8,30,18,12,28,16,12,3,0,0,0,0
1516,1,1,D,3,3,1299,2,2,19,16,0,10,21,25,24,17,-7,-4,3,0,0,0,0
1516,2,3,A,1,1,1300,0,0,19,24,0,4,20,20,21,17,-4,0,-5,0,0,0,0
1516,1,3,A,2,1,1301,1,0,24,32,2,6,28,12,16,18,2,16,-8,0,0,0,0
