season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeStreak5,AwayStreak5,matchid,HomeStreak3,AwayStreak3,PointsHome,PointsAway,winner,HomeResult5,AwayResult5,AwayScored,AwayConceded,HomeConceded,HomeScored,DifH,DifA,DifPoints
1718,2017-10-25,Chievo,Milan,1,4,A,1,4,1994,1,2,15,13,Milan,2,12,12,13,11,12,1,-1,2
1718,2017-10-25,Fiorentina,Torino,3,0,H,2,3,1995,1,2,13,13,Fiorentina,0,11,14,14,11,15,4,0,0
1718,2017-10-25,Genoa,Napoli,2,3,A,0,5,1996,0,3,6,25,Napoli,2,15,26,5,13,8,-5,21,-19
1718,2017-10-25,Juventus,Spal,4,1,H,5,1,1997,3,1,22,5,Juventus,0,4,7,15,9,27,18,-8,17
1718,2017-10-25,Roma,Crotone,1,0,H,4,0,1998,2,0,18,6,Roma,0,1,6,19,5,15,10,-13,12
1718,2017-10-25,Sassuolo,Udinese,0,1,A,1,1,1999,0,1,8,6,Udinese,1,3,15,21,15,5,-10,-6,2
1718,2017-10-28,Milan,Juventus,0,2,A,4,5,2000,2,3,16,25,Juventus,0,15,31,10,14,16,2,21,-9
1718,2017-10-28,Roma,Bologna,1,0,H,4,1,2001,2,1,21,14,Roma,0,5,9,11,5,16,11,-2,7
1718,2017-10-29,Benevento,Lazio,1,5,A,0,3,2002,0,2,0,25,Lazio,0,10,26,11,24,3,-21,15,-25
1718,2017-10-29,Crotone,Fiorentina,2,1,H,0,2,2003,0,1,6,16,Crotone,1,6,18,11,20,6,-14,7,-10
1718,2017-10-29,Napoli,Sassuolo,3,1,H,5,1,2004,3,0,28,8,Napoli,0,4,5,16,7,29,22,-11,20
1718,2017-10-29,Sampdoria,Chievo,4,1,H,3,1,2005,2,1,17,15,Sampdoria,2,5,13,15,12,18,6,-2,2
1718,2017-10-29,Spal,Genoa,1,0,H,1,0,2006,1,0,5,6,Spal,1,2,10,16,19,8,-11,-6,-1
1718,2017-10-29,Torino,Cagliari,2,1,H,3,2,2007,2,1,13,9,Torino,2,6,8,18,17,14,-3,-10,4
1718,2017-10-29,Udinese,Atalanta,2,1,H,1,2,2008,1,1,9,15,Udinese,0,7,17,13,21,16,-5,4,-6
1718,2017-10-30,Verona,Inter,1,2,A,0,4,2009,0,3,6,26,Inter,2,13,20,7,22,6,-16,13,-20
1718,2017-11-04,Bologna,Crotone,2,3,A,1,0,2010,1,0,14,9,Crotone,2,1,8,21,12,9,-3,-13,5
1718,2017-11-04,Genoa,Sampdoria,0,2,A,0,3,2011,0,2,6,20,Sampdoria,2,11,22,13,17,10,-7,9,-14
1718,2017-11-05,Atalanta,Spal,1,1,D,2,1,2012,1,1,15,8,noone,1,4,9,19,15,18,3,-10,7
1718,2017-11-05,Cagliari,Verona,2,1,H,2,0,2013,1,0,9,6,Cagliari,0,2,7,24,20,9,-11,-17,3
1718,2017-11-05,Chievo,Napoli,0,0,D,1,5,2014,1,3,15,31,noone,2,15,32,8,19,14,-5,24,-16
1718,2017-11-05,Fiorentina,Roma,2,4,A,2,4,2015,1,2,16,24,Roma,0,12,17,5,13,19,6,12,-8
1718,2017-11-05,Inter,Torino,1,1,D,4,3,2016,3,2,29,16,noone,1,11,16,18,8,22,14,-2,13
1718,2017-11-05,Juventus,Benevento,2,1,H,5,0,2017,3,0,28,0,Juventus,0,0,4,29,10,33,23,-25,28
1718,2017-11-05,Sassuolo,Milan,0,2,A,1,4,2018,0,2,8,16,Milan,1,12,16,16,19,6,-13,0,-8
1718,2017-11-18,Napoli,Milan,2,1,H,5,4,2019,3,2,32,19,Napoli,0,12,18,16,8,32,24,2,13
1718,2017-11-18,Roma,Lazio,2,1,H,4,3,2020,2,2,27,28,Roma,0,10,31,12,7,21,14,19,-1
1718,2017-11-19,Benevento,Sassuolo,1,2,A,0,1,2021,0,0,0,8,Sassuolo,0,4,6,21,31,5,-26,-15,-8
1718,2017-11-19,Crotone,Genoa,0,1,A,0,0,2022,0,0,12,6,Genoa,1,2,10,19,23,11,-12,-9,6
1718,2017-11-19,Inter,Atalanta,2,0,H,4,2,2023,3,1,30,16,Inter,1,7,19,16,9,23,14,3,14
1718,2017-11-19,Sampdoria,Juventus,3,2,H,3,5,2024,2,3,23,31,Sampdoria,2,15,35,11,13,24,11,24,-8
1718,2017-11-19,Spal,Fiorentina,1,1,D,1,2,2025,1,1,9,16,noone,1,6,21,17,20,10,-10,4,-7
1718,2017-11-19,Torino,Chievo,1,1,D,3,1,2026,2,1,17,16,noone,2,5,14,19,19,17,-2,-5,1
1718,2017-11-19,Udinese,Cagliari,0,1,A,1,2,2027,1,1,12,12,Cagliari,0,6,11,21,22,18,-4,-10,0
1718,2017-11-20,Verona,Bologna,2,3,A,0,1,2028,0,1,6,14,Bologna,2,5,11,15,26,8,-18,-4,-8
1718,2017-11-25,Bologna,Sampdoria,3,0,H,1,3,2029,1,2,17,26,Bologna,2,11,27,15,17,14,-3,12,-9
1718,2017-11-25,Cagliari,Inter,1,3,A,2,4,2030,1,3,15,33,Inter,0,13,25,9,21,12,-9,16,-18
1718,2017-11-25,Chievo,Spal,2,1,H,1,1,2031,1,1,17,10,Chievo,2,4,11,21,20,15,-5,-10,7
1718,2017-11-25,Sassuolo,Verona,0,2,A,1,0,2032,0,0,11,6,Verona,1,2,10,29,22,8,-14,-19,5
1718,2017-11-26,Genoa,Roma,1,1,D,0,4,2033,0,2,9,30,noone,2,12,23,8,19,11,-8,15,-21
1718,2017-11-26,Juventus,Crotone,3,0,H,5,0,2034,3,0,31,12,Juventus,0,1,11,24,14,37,23,-13,19
1718,2017-11-26,Lazio,Fiorentina,1,1,D,3,2,2035,2,1,28,17,noone,1,6,22,18,14,32,18,4,11
1718,2017-11-26,Milan,Torino,0,0,D,4,3,2036,2,2,19,18,noone,0,11,18,20,18,19,1,-2,1
1718,2017-11-26,Udinese,Napoli,0,1,A,1,5,2037,1,3,12,35,Napoli,0,15,34,9,23,18,-5,25,-23
1718,2017-11-27,Atalanta,Benevento,1,0,H,2,0,2038,1,0,16,0,Atalanta,1,0,6,33,18,19,1,-27,16
1718,2017-12-01,Napoli,Juventus,0,1,A,5,5,2039,3,3,38,34,Juventus,0,15,40,14,9,35,26,26,4
1718,2017-12-01,Roma,Spal,3,1,H,4,1,2040,2,1,31,10,Roma,0,4,12,23,9,24,15,-11,21
1718,2017-12-02,Torino,Atalanta,1,1,D,3,2,2041,2,1,19,19,noone,2,7,20,18,20,18,-2,2,0
1718,2017-12-03,Benevento,Milan,2,2,D,0,4,2042,0,2,0,20,noone,0,12,19,18,34,6,-28,1,-20
1718,2017-12-03,Bologna,Cagliari,1,1,D,1,2,2043,1,1,20,15,noone,2,6,13,24,17,17,0,-11,5
1718,2017-12-03,Fiorentina,Sassuolo,3,0,H,2,1,2044,1,0,18,11,Fiorentina,0,4,8,24,19,23,4,-16,7
1718,2017-12-03,Inter,Chievo,5,0,H,4,1,2045,3,1,36,20,Inter,1,5,17,21,10,28,18,-4,16
1718,2017-12-03,Sampdoria,Lazio,1,2,A,3,3,2046,2,2,26,29,Lazio,2,10,33,15,18,27,9,18,-3
1718,2017-12-04,Crotone,Udinese,0,3,A,0,1,2047,0,1,12,12,Udinese,1,3,18,24,27,11,-16,-6,0
1718,2017-12-04,Verona,Genoa,0,1,A,0,0,2048,0,0,9,10,Genoa,2,2,12,20,29,12,-17,-8,-1
1718,2017-12-09,Cagliari,Sampdoria,2,2,D,2,3,2049,1,2,16,26,noone,0,11,28,20,25,14,-11,8,-10
1718,2017-12-09,Juventus,Inter,0,0,D,5,4,2050,3,3,37,39,noone,0,13,33,10,14,41,27,23,-2
1718,2017-12-10,Chievo,Roma,0,0,D,1,4,2051,1,2,20,34,noone,2,12,27,10,26,17,-9,17,-14
1718,2017-12-10,Milan,Bologna,2,1,H,4,1,2052,2,1,21,21,Milan,0,5,18,18,20,21,1,0,0
1718,2017-12-10,Napoli,Fiorentina,0,0,D,5,2,2053,3,1,38,21,noone,0,6,26,19,10,35,25,7,17
1718,2017-12-10,Sassuolo,Crotone,2,1,H,1,0,2054,0,0,11,12,Sassuolo,1,1,11,30,27,8,-19,-19,-1
1718,2017-12-10,Spal,Verona,2,2,D,1,0,2055,1,0,10,9,noone,1,2,12,30,26,13,-13,-18,1
1718,2017-12-10,Udinese,Benevento,2,0,H,1,0,2056,1,0,15,1,Udinese,0,0,8,36,24,21,-3,-28,14
1718,2017-12-11,Lazio,Torino,1,3,A,3,3,2057,2,2,32,20,Torino,1,11,19,21,16,35,19,-2,12
1718,2017-12-12,Genoa,Atalanta,1,2,A,0,2,2058,0,1,13,20,Atalanta,2,7,21,19,20,13,-7,2,-7
1718,2017-12-16,Inter,Udinese,1,3,A,4,1,2059,3,1,40,18,Udinese,1,3,23,24,10,33,23,-1,22
1718,2017-12-16,Roma,Cagliari,1,0,H,4,2,2060,2,1,35,17,Roma,0,6,16,27,10,27,17,-11,18
1718,2017-12-16,Torino,Napoli,1,3,A,3,5,2061,2,3,23,39,Napoli,2,15,35,10,22,22,0,25,-16
1718,2017-12-17,Atalanta,Lazio,3,3,D,2,3,2062,1,2,23,32,noone,1,10,36,19,20,23,3,17,-9
1718,2017-12-17,Benevento,Spal,1,2,A,0,1,2063,0,1,1,11,Spal,0,4,15,28,38,8,-30,-13,-10
1718,2017-12-17,Bologna,Juventus,0,3,A,1,5,2064,1,3,21,38,Juventus,2,15,41,14,20,19,-1,27,-17
1718,2017-12-17,Crotone,Chievo,1,0,H,0,1,2065,0,1,12,21,Crotone,1,5,17,26,32,12,-20,-9,-9
1718,2017-12-17,Fiorentina,Genoa,0,0,D,2,0,2066,1,0,22,13,noone,0,2,14,22,19,26,7,-8,9
1718,2017-12-17,Sampdoria,Sassuolo,0,1,A,3,1,2067,2,0,27,14,Sassuolo,2,4,10,28,22,30,8,-18,13
1718,2017-12-17,Verona,Milan,3,0,H,0,4,2068,0,2,10,24,Verona,2,12,23,21,32,14,-18,2,-14
1718,2017-12-22,Cagliari,Fiorentina,0,1,A,2,2,2069,1,1,17,23,Fiorentina,0,6,26,19,28,16,-12,7,-6
1718,2017-12-22,Chievo,Bologna,2,3,A,1,1,2070,1,1,21,21,Bologna,2,5,19,23,27,17,-10,-4,0
1718,2017-12-23,Genoa,Benevento,1,0,H,0,0,2071,0,0,14,1,Genoa,2,0,9,40,22,14,-8,-31,13
1718,2017-12-23,Juventus,Roma,1,0,H,5,4,2072,3,2,41,38,Juventus,0,12,28,10,14,44,30,18,3
1718,2017-12-23,Lazio,Crotone,4,0,H,3,0,2073,2,0,33,15,Lazio,1,1,13,32,22,39,17,-19,18
1718,2017-12-23,Milan,Atalanta,0,2,A,4,2,2074,2,1,24,24,Atalanta,0,7,26,23,24,23,-1,3,0
1718,2017-12-23,Napoli,Sampdoria,3,2,H,5,3,2075,3,2,42,27,Napoli,0,11,30,23,11,38,27,7,15
1718,2017-12-23,Sassuolo,Inter,1,0,H,1,4,2076,0,3,17,40,Sassuolo,1,13,34,13,28,11,-17,21,-23
1718,2017-12-23,Spal,Torino,2,2,D,1,3,2077,1,2,14,23,noone,1,11,23,25,29,17,-12,-2,-9
1718,2017-12-23,Udinese,Verona,4,0,H,1,0,2078,1,0,21,13,Udinese,0,2,17,32,25,26,1,-15,8
1718,2017-12-29,Crotone,Napoli,0,1,A,0,5,2079,0,3,15,45,Napoli,1,15,41,13,36,13,-23,28,-30
1718,2017-12-30,Atalanta,Cagliari,1,2,A,2,2,2080,1,1,27,17,Cagliari,1,6,16,29,23,28,5,-13,10
1718,2017-12-30,Benevento,Chievo,1,0,H,0,1,2081,0,1,1,21,Benevento,0,5,19,30,41,9,-32,-11,-20
1718,2017-12-30,Bologna,Udinese,1,2,A,1,1,2082,1,1,24,24,Udinese,2,3,30,25,25,22,-3,5,0
1718,2017-12-30,Fiorentina,Milan,1,1,D,2,4,2083,1,2,26,24,noone,0,12,23,26,19,27,8,-3,2
1718,2017-12-30,Inter,Lazio,0,0,D,4,3,2084,3,2,40,36,noone,1,10,43,22,14,34,20,21,4
1718,2017-12-30,Roma,Sassuolo,1,1,D,4,1,2085,2,0,38,20,noone,0,4,12,28,11,28,17,-16,18
1718,2017-12-30,Sampdoria,Spal,2,0,H,3,1,2086,2,1,27,15,Sampdoria,2,4,19,31,26,32,6,-12,12
1718,2017-12-30,Torino,Genoa,0,0,D,3,0,2087,2,0,24,17,noone,2,2,15,22,27,25,-2,-7,7
1718,2017-12-30,Verona,Juventus,1,3,A,0,5,2088,0,3,13,44,Juventus,2,15,45,14,36,17,-19,31,-31
1718,2018-01-05,Chievo,Udinese,1,1,D,1,1,2089,1,1,21,27,noone,2,3,32,26,31,19,-12,6,-6
1718,2018-01-05,Fiorentina,Inter,1,1,D,2,4,2090,1,3,27,41,noone,3,13,34,14,20,28,8,20,-14
1718,2018-01-06,Benevento,Sampdoria,3,2,H,0,3,2091,0,2,4,30,Benevento,3,11,34,26,41,10,-31,8,-26
1718,2018-01-06,Cagliari,Juventus,0,1,A,2,5,2092,1,3,20,47,Juventus,3,15,48,15,30,18,-12,33,-27
1718,2018-01-06,Genoa,Sassuolo,1,0,H,0,1,2093,0,0,18,21,Genoa,2,4,13,29,22,15,-7,-16,-3
1718,2018-01-06,Milan,Crotone,1,0,H,4,0,2094,2,0,25,15,Milan,0,1,13,37,27,24,-3,-24,10
1718,2018-01-06,Napoli,Verona,2,0,H,5,0,2095,3,0,48,13,Napoli,0,2,18,39,13,42,29,-21,35
1718,2018-01-06,Roma,Atalanta,1,2,A,4,2,2096,2,1,39,27,Atalanta,0,7,29,25,12,29,17,4,12
1718,2018-01-06,Spal,Lazio,2,5,A,1,3,2097,1,2,15,37,Lazio,1,10,43,22,33,19,-14,21,-22
1718,2018-01-06,Torino,Bologna,3,0,H,3,1,2098,2,1,25,24,Torino,2,5,23,27,27,25,-2,-4,1
1718,2018-01-21,Atalanta,Napoli,0,1,A,2,5,2099,1,3,30,51,Napoli,4,15,44,13,26,31,5,31,-21
1718,2018-01-21,Bologna,Benevento,3,0,H,1,0,2100,1,0,24,7,Bologna,2,0,13,43,30,23,-7,-30,17
1718,2018-01-21,Cagliari,Milan,1,2,A,2,4,2101,1,2,20,28,Milan,3,12,25,27,31,18,-13,-2,-8
1718,2018-01-21,Inter,Roma,1,1,D,4,4,2102,3,2,42,39,noone,1,12,30,14,15,35,20,16,3
1718,2018-01-21,Lazio,Chievo,5,1,H,3,1,2103,2,1,40,22,Lazio,1,5,20,32,24,48,24,-12,18
1718,2018-01-21,Sampdoria,Fiorentina,3,1,H,3,2,2104,2,1,30,28,Sampdoria,2,6,29,21,29,36,7,8,2
1718,2018-01-21,Sassuolo,Torino,1,1,D,1,3,2105,0,2,21,28,noone,4,11,28,27,30,13,-17,1,-7
1718,2018-01-21,Udinese,Spal,1,1,D,1,1,2106,1,1,28,15,noone,3,4,21,38,27,33,6,-17,13
1718,2018-01-21,Verona,Crotone,0,3,A,0,0,2107,0,0,13,15,Crotone,2,1,13,38,41,18,-23,-25,-2
1718,2018-01-22,Juventus,Genoa,1,0,H,5,0,2108,3,0,50,21,Juventus,0,2,16,22,15,49,34,-6,29
1718,2018-01-24,Lazio,Udinese,3,0,H,3,1,2109,2,1,43,29,Lazio,1,3,34,28,25,53,28,6,14
1718,2018-01-24,Sampdoria,Roma,1,1,D,3,4,2110,2,2,33,40,noone,2,12,31,15,30,39,9,16,-7
1718,2018-01-27,Chievo,Juventus,0,2,A,1,5,2111,1,3,22,53,Juventus,5,15,50,15,37,21,-16,35,-31
1718,2018-01-27,Sassuolo,Atalanta,0,3,A,1,2,2112,0,1,22,30,Atalanta,4,7,31,27,31,14,-17,4,-8
1718,2018-01-28,Crotone,Cagliari,1,1,D,0,2,2113,0,1,18,20,noone,4,6,19,33,38,16,-22,-14,-2
1718,2018-01-28,Fiorentina,Verona,1,4,A,2,0,2114,1,0,28,13,Verona,0,2,18,44,24,30,6,-26,15
1718,2018-01-28,Genoa,Udinese,0,1,A,0,1,2115,0,1,21,29,Udinese,5,3,34,31,23,16,-7,3,-8
1718,2018-01-28,Milan,Lazio,2,1,H,4,3,2116,2,2,31,46,Milan,3,10,56,25,28,27,-1,31,-15
1718,2018-01-28,Napoli,Bologna,3,1,H,5,1,2117,3,1,54,27,Napoli,0,5,26,30,13,45,32,-4,27
1718,2018-01-28,Roma,Sampdoria,0,1,A,4,3,2118,2,2,41,34,Sampdoria,0,11,40,31,16,32,16,9,7
1718,2018-01-28,Spal,Inter,1,1,D,1,4,2119,1,3,16,43,noone,4,13,36,16,39,22,-17,20,-27
1718,2018-01-28,Torino,Benevento,3,0,H,3,0,2120,2,0,29,7,Torino,2,0,13,46,28,29,1,-33,22
1718,2018-02-03,Inter,Crotone,1,1,D,4,0,2121,3,0,44,19,noone,1,1,17,39,17,37,20,-22,25
1718,2018-02-03,Sampdoria,Torino,1,1,D,3,3,2122,2,2,37,32,noone,2,11,32,28,31,41,10,4,5
1718,2018-02-04,Atalanta,Chievo,1,0,H,2,1,2123,1,1,33,22,Atalanta,1,5,21,39,27,34,7,-18,11
1718,2018-02-04,Benevento,Napoli,0,2,A,0,5,2124,0,3,7,57,Napoli,3,15,48,14,49,13,-36,34,-50
1718,2018-02-04,Bologna,Fiorentina,1,2,A,1,2,2125,1,1,27,28,Fiorentina,5,6,31,28,33,27,-6,3,-1
1718,2018-02-04,Cagliari,Spal,2,0,H,2,1,2126,1,1,21,17,Cagliari,0,4,23,40,34,20,-14,-17,4
1718,2018-02-04,Juventus,Sassuolo,7,0,H,5,1,2127,3,0,56,22,Juventus,0,4,14,34,15,52,37,-20,34
1718,2018-02-04,Udinese,Milan,1,1,D,1,4,2128,1,2,32,34,noone,3,12,29,29,31,35,4,0,-2
1718,2018-02-04,Verona,Roma,0,1,A,0,4,2129,0,2,16,41,Roma,5,12,32,17,45,22,-23,15,-25
1718,2018-02-05,Lazio,Genoa,1,2,A,3,0,2130,2,0,46,21,Genoa,1,2,16,24,27,57,30,-8,25
1718,2018-02-09,Fiorentina,Juventus,0,2,A,2,5,2131,1,3,31,59,Juventus,3,15,59,15,29,33,4,44,-28
1718,2018-02-10,Crotone,Atalanta,1,1,D,0,2,2132,0,1,20,36,noone,4,7,35,27,40,18,-22,8,-16
1718,2018-02-10,Napoli,Lazio,4,1,H,5,3,2133,3,2,60,46,Napoli,0,10,58,29,14,50,36,29,14
1718,2018-02-10,Spal,Milan,0,4,A,1,4,2134,1,2,17,35,Milan,4,12,30,30,42,23,-19,0,-18
1718,2018-02-11,Chievo,Genoa,0,1,A,1,0,2135,1,0,22,24,Genoa,2,2,18,25,40,21,-19,-7,-2
1718,2018-02-11,Inter,Bologna,2,1,H,4,1,2136,3,1,45,27,Inter,1,5,28,35,18,38,20,-7,18
1718,2018-02-11,Roma,Benevento,5,2,H,4,0,2137,2,0,44,7,Roma,0,0,13,51,17,33,16,-38,37
1718,2018-02-11,Sampdoria,Verona,2,0,H,3,0,2138,2,0,38,16,Sampdoria,2,2,22,46,32,42,10,-24,22
1718,2018-02-11,Sassuolo,Cagliari,0,0,D,1,2,2139,0,1,22,24,noone,1,6,22,34,41,14,-27,-12,-2
1718,2018-02-11,Torino,Udinese,2,0,H,3,1,2140,2,1,33,33,Torino,2,3,36,32,29,33,4,4,0
1718,2018-02-17,Chievo,Cagliari,2,1,H,1,2,2141,1,1,22,25,Chievo,2,6,22,34,41,21,-20,-12,-3
1718,2018-02-17,Genoa,Inter,2,0,H,0,4,2142,0,3,27,48,Genoa,2,13,40,19,25,19,-6,21,-21
1718,2018-02-17,Udinese,Roma,0,2,A,1,4,2143,1,2,33,47,Roma,0,12,38,19,34,36,2,19,-14
1718,2018-02-18,Atalanta,Fiorentina,1,1,D,2,2,2144,1,1,37,31,noone,1,6,33,31,28,36,8,2,6
1718,2018-02-18,Benevento,Crotone,3,2,H,0,0,2145,0,0,7,21,Benevento,0,1,19,41,56,15,-41,-22,-14
1718,2018-02-18,Bologna,Sassuolo,2,1,H,1,1,2146,1,0,27,23,Bologna,2,4,14,41,37,29,-8,-27,4
1718,2018-02-18,Milan,Sampdoria,1,0,H,4,3,2147,2,2,38,41,Milan,0,11,44,32,30,34,4,12,-3
1718,2018-02-18,Napoli,Spal,1,0,H,5,1,2148,3,1,63,17,Napoli,0,4,23,46,15,54,39,-23,46
1718,2018-02-18,Torino,Juventus,0,1,A,3,5,2149,2,3,36,62,Juventus,2,15,61,15,29,35,6,46,-26
1718,2018-02-19,Lazio,Verona,2,0,H,3,0,2150,2,0,46,16,Lazio,1,2,22,48,33,59,26,-26,30
1718,2018-02-24,Bologna,Genoa,2,0,H,1,0,2151,1,0,30,30,Bologna,2,2,21,25,38,31,-7,-4,0
1718,2018-02-24,Inter,Benevento,2,0,H,4,0,2152,3,0,48,10,Inter,1,0,18,58,21,40,19,-40,38
1718,2018-02-25,Crotone,Spal,2,3,A,0,1,2153,0,1,21,17,Spal,1,4,23,47,44,21,-23,-24,4
1718,2018-02-25,Fiorentina,Chievo,1,0,H,2,1,2154,1,1,32,25,Fiorentina,0,5,23,42,32,34,2,-19,7
1718,2018-02-25,Roma,Milan,0,2,A,4,4,2155,2,2,50,41,Milan,0,12,35,30,19,40,21,5,9
1718,2018-02-25,Sampdoria,Udinese,2,1,H,3,1,2156,2,1,41,33,Sampdoria,2,3,36,36,33,44,11,0,8
1718,2018-02-25,Sassuolo,Lazio,0,3,A,1,3,2157,0,2,23,49,Lazio,1,10,61,33,43,15,-28,28,-26
1718,2018-02-25,Verona,Torino,2,1,H,0,3,2158,0,2,16,36,Verona,2,11,35,30,50,22,-28,5,-20
1718,2018-02-26,Cagliari,Napoli,0,5,A,2,5,2159,1,3,25,66,Napoli,0,15,55,15,36,23,-13,40,-41
1718,2018-03-03,Lazio,Juventus,0,1,A,3,5,2160,2,3,52,65,Juventus,1,15,62,15,33,64,31,47,-13
1718,2018-03-03,Napoli,Roma,2,4,A,5,4,2161,3,2,69,50,Roma,0,12,40,21,15,60,45,19,19
1718,2018-03-03,Spal,Bologna,1,0,H,1,1,2162,1,1,20,33,Spal,1,5,33,38,49,26,-23,-5,-13
1718,2018-03-09,Roma,Torino,3,0,H,4,3,2163,2,2,53,36,Roma,0,11,36,32,23,44,21,4,17
1718,2018-03-10,Verona,Chievo,1,0,H,0,1,2164,0,1,19,25,Verona,2,5,23,43,51,24,-27,-20,-6
1718,2018-03-11,Bologna,Atalanta,0,1,A,1,2,2165,1,1,33,38,Atalanta,2,7,37,29,39,33,-6,8,-5
1718,2018-03-11,Cagliari,Lazio,2,2,D,2,3,2166,1,2,25,52,noone,0,10,64,34,41,23,-18,30,-27
1718,2018-03-11,Crotone,Sampdoria,4,1,H,0,3,2167,0,2,21,44,Crotone,1,11,46,34,47,23,-24,12,-23
1718,2018-03-11,Fiorentina,Benevento,1,0,H,2,0,2168,1,0,35,10,Fiorentina,0,0,18,60,32,35,3,-42,25
1718,2018-03-11,Genoa,Milan,0,1,A,0,4,2169,0,2,30,44,Milan,2,12,37,30,27,21,-6,7,-14
1718,2018-03-11,Inter,Napoli,0,0,D,4,5,2170,3,3,51,69,noone,1,15,62,19,21,42,21,43,-18
1718,2018-03-11,Juventus,Udinese,2,0,H,5,1,2171,3,1,68,33,Juventus,0,3,37,38,15,63,48,-1,35
1718,2018-03-11,Sassuolo,Spal,1,1,D,1,1,2172,0,1,23,23,noone,1,4,27,49,46,15,-31,-22,0
1718,2018-03-14,Juventus,Atalanta,2,0,H,5,2,2173,3,1,71,41,Juventus,0,7,38,29,15,65,50,9,30
1718,2018-03-17,Spal,Juventus,0,0,D,1,5,2174,1,3,24,74,noone,1,15,67,15,50,28,-22,52,-50
1718,2018-03-17,Udinese,Sassuolo,1,2,A,1,1,2175,1,0,33,24,Sassuolo,0,4,16,47,40,37,-3,-31,9
1718,2018-03-18,Benevento,Cagliari,1,2,A,0,2,2176,0,1,10,26,Cagliari,0,6,25,43,61,18,-43,-18,-16
1718,2018-03-18,Crotone,Roma,0,2,A,0,4,2177,0,2,24,56,Roma,1,12,47,23,48,27,-21,24,-32
1718,2018-03-18,Lazio,Bologna,1,1,D,3,1,2178,2,1,53,33,noone,1,5,33,40,36,66,30,-7,20
1718,2018-03-18,Milan,Chievo,3,2,H,4,1,2179,2,1,47,25,Milan,0,5,23,44,30,38,8,-21,22
1718,2018-03-18,Napoli,Genoa,1,0,H,5,0,2180,3,0,70,30,Napoli,0,2,21,28,19,62,43,-7,40
1718,2018-03-18,Sampdoria,Inter,0,5,A,3,4,2181,2,3,44,52,Inter,2,13,42,21,38,47,9,21,-8
1718,2018-03-18,Torino,Fiorentina,1,2,A,3,2,2182,2,1,36,38,Fiorentina,2,6,36,32,35,36,1,4,-2
1718,2018-03-18,Verona,Atalanta,0,5,A,0,2,2183,0,1,22,41,Atalanta,2,7,38,31,51,25,-26,7,-19
1718,2018-03-31,Atalanta,Udinese,2,0,H,2,1,2184,1,1,44,33,Atalanta,1,3,38,42,31,43,12,-4,11
1718,2018-03-31,Bologna,Roma,1,1,D,1,4,2185,1,2,34,59,noone,2,12,49,23,41,34,-7,26,-25
1718,2018-03-31,Cagliari,Torino,0,4,A,2,3,2186,1,2,29,36,Torino,0,11,37,37,44,27,-17,0,-7
1718,2018-03-31,Chievo,Sampdoria,2,1,H,1,3,2187,1,2,25,44,Chievo,2,11,47,43,47,25,-22,4,-19
1718,2018-03-31,Fiorentina,Crotone,2,0,H,2,0,2188,1,0,41,24,Fiorentina,0,1,27,50,33,38,5,-23,17
1718,2018-03-31,Genoa,Spal,1,1,D,0,1,2189,0,1,30,25,noone,2,4,28,50,29,21,-8,-22,5
1718,2018-03-31,Inter,Verona,3,0,H,4,0,2190,3,0,55,22,Inter,1,2,25,56,21,47,26,-31,33
1718,2018-03-31,Juventus,Milan,3,1,H,5,4,2191,3,2,75,50,Juventus,0,12,41,32,15,67,52,9,25
1718,2018-03-31,Lazio,Benevento,6,2,H,3,0,2192,2,0,54,10,Lazio,1,0,19,63,37,67,30,-44,44
1718,2018-03-31,Sassuolo,Napoli,1,1,D,1,5,2193,0,3,27,73,noone,1,15,63,19,48,18,-30,44,-46
1718,2018-04-03,Atalanta,Sampdoria,1,2,A,2,3,2194,1,2,47,44,Sampdoria,1,11,48,45,31,45,14,3,3
1718,2018-04-03,Genoa,Cagliari,2,1,H,0,2,2195,0,1,31,29,Genoa,2,6,27,48,30,22,-8,-21,2
1718,2018-04-03,Udinese,Fiorentina,0,2,A,1,2,2196,1,1,33,44,Fiorentina,0,6,40,33,44,38,-6,7,-11
1718,2018-04-04,Benevento,Verona,3,0,H,0,0,2197,0,0,10,22,Benevento,0,2,25,59,69,21,-48,-34,-12
1718,2018-04-04,Chievo,Sassuolo,1,1,D,1,1,2198,1,0,28,28,noone,2,4,19,49,48,27,-21,-30,0
1718,2018-04-04,Milan,Inter,0,0,D,4,4,2199,2,3,50,58,noone,0,13,50,21,35,42,7,29,-8
1718,2018-04-04,Torino,Crotone,4,1,H,3,0,2200,2,0,39,24,Torino,2,1,27,52,37,41,4,-25,15
1718,2018-04-07,Benevento,Juventus,2,4,A,0,5,2201,0,3,13,78,Juventus,0,15,70,16,69,24,-45,54,-65
1718,2018-04-07,Roma,Fiorentina,0,2,A,4,2,2202,2,1,60,47,Fiorentina,0,6,42,33,24,50,26,9,13
1718,2018-04-07,Sampdoria,Genoa,0,0,D,3,0,2203,2,0,47,34,noone,2,2,24,31,46,50,4,-7,13
1718,2018-04-07,Spal,Atalanta,1,1,D,1,2,2204,1,1,26,47,noone,1,7,46,33,51,29,-22,13,-21
1718,2018-04-08,Crotone,Bologna,1,0,H,0,1,2205,0,1,24,35,Crotone,1,5,35,42,56,28,-28,-7,-11
